LandisData "Dynamic Input Data"

>> Warning - This is a bias-corrected file

>> The following multiplier was applied to all species's original maxB and maxANPP
>>	multiplier
>>	0.5

>> The following species' parameters (maxANPP and maxB) have also been modified

>>	species		averageMaxBiomassTarget	finalMultiplier
0	482_3	POPU.TRE	0.944	932	5641
0	482_3	QUER.RUB	0.692	1219	11702
0	482_3	THUJ.SPP.ALL	0.614	619	5148
0	482_3	TSUG.CAN	0.581	536	5416
0	482_4	ABIE.BAL	0.737	932	6530
0	482_4	ACER.RUB	0.786	596	4591
0	482_4	ACER.SAH	0.692	747	6678
0	482_4	BETU.ALL	0.692	692	4628
0	482_4	BETU.PAP	0.838	509	2808
0	482_4	FAGU.GRA	0.692	744	7574
0	482_4	FRAX.AME	0.692	401	4030
0	482_4	LARI.LAR	0.838	239	2094
0	482_4	PICE.GLA	0.737	850	8416
0	482_4	PICE.MAR	0.651	742	7524
0	482_4	PICE.RUB	0.614	1502	9982
0	482_4	PINU.BAN	0.838	946	6992
0	482_4	PINU.RES	0.737	874	7574
0	482_4	PINU.STR	0.737	734	6040
0	482_4	POPU.TRE	0.944	934	5787
0	482_4	QUER.RUB	0.692	1250	11502
0	482_4	THUJ.SPP.ALL	0.614	445	4788
0	482_4	TSUG.CAN	0.551	526	5477
0	482_5	ABIE.BAL	0.786	741	6106
0	482_5	ACER.RUB	0.786	644	4462
0	482_5	ACER.SAH	0.692	928	6624
0	482_5	BETU.ALL	0.737	708	4702
0	482_5	BETU.PAP	0.838	480	2714
0	482_5	FAGU.GRA	0.692	799	7542
0	482_5	FRAX.AME	0.692	499	4366
0	482_5	LARI.LAR	0.838	261	2218
0	482_5	PICE.GLA	0.692	776	8031
0	482_5	PICE.MAR	0.614	666	6962
0	482_5	PICE.RUB	0.614	1419	9864
0	482_5	PINU.BAN	0.944	893	6938
0	482_5	PINU.RES	0.737	979	7793
0	482_5	PINU.STR	0.737	780	5942
0	482_5	POPU.TRE	0.944	850	5575
0	482_5	QUER.RUB	0.692	1183	11344
0	482_5	THUJ.SPP.ALL	0.614	588	5134
0	482_5	TSUG.CAN	0.581	548	5438
0	483_1	ABIE.BAL	0.786	896	6537
0	483_1	ACER.RUB	0.786	694	4655
0	483_1	ACER.SAH	0.737	912	6702
0	483_1	BETU.ALL	0.737	739	4696
0	483_1	BETU.PAP	0.893	494	2716
0	483_1	FAGU.GRA	0.692	866	7754
0	483_1	FRAX.AME	0.737	594	4521
0	483_1	LARI.LAR	0.893	300	2473
0	483_1	PICE.GLA	0.692	854	8205
0	483_1	PICE.MAR	0.614	764	7458
0	483_1	PICE.RUB	0.614	1482	10687
0	483_1	PINU.BAN	0.893	946	7042
0	483_1	PINU.RES	0.737	1030	7978
0	483_1	PINU.STR	0.737	844	6056
0	483_1	POPU.TRE	0.893	936	5703
0	483_1	QUER.RUB	0.737	1373	11846
0	483_1	THUJ.SPP.ALL	0.614	723	5275
0	483_1	TSUG.CAN	0.581	600	5704
0	483_2	ABIE.BAL	0.786	907	6374
0	483_2	ACER.RUB	0.786	714	4644
0	483_2	ACER.SAH	0.737	826	6686
0	483_2	BETU.ALL	0.737	777	4790
0	483_2	BETU.PAP	0.944	467	2791
0	483_2	FAGU.GRA	0.692	891	7919
0	483_2	FRAX.AME	0.737	618	4586
0	483_2	LARI.LAR	0.893	338	2472
0	483_2	PICE.GLA	0.692	818	8264
0	483_2	PICE.MAR	0.614	694	7136
0	483_2	PICE.RUB	0.614	1443	10150
0	483_2	PINU.BAN	0.893	946	6950
0	483_2	PINU.RES	0.786	1044	7920
0	483_2	PINU.STR	0.786	820	6056
0	483_2	POPU.TRE	0.893	929	5623
0	483_2	QUER.RUB	0.737	1340	12005
0	483_2	THUJ.SPP.ALL	0.614	740	5303
0	483_2	TSUG.CAN	0.614	576	5330
0	483_3	ABIE.BAL	0.786	716	5972
0	483_3	ACER.RUB	0.786	647	4556
0	483_3	ACER.SAH	0.737	762	6689
0	483_3	BETU.ALL	0.737	690	4695
0	483_3	BETU.PAP	0.944	449	2678
0	483_3	FAGU.GRA	0.692	846	7548
0	483_3	FRAX.AME	0.737	542	4376
0	483_3	LARI.LAR	0.893	255	2190
0	483_3	PICE.GLA	0.692	728	8007
0	483_3	PICE.MAR	0.614	636	6884
0	483_3	PICE.RUB	0.614	1716	9405
0	483_3	PINU.BAN	0.838	925	6930
0	483_3	PINU.RES	0.786	989	7723
0	483_3	PINU.STR	0.786	767	5954
0	483_3	POPU.TRE	0.838	827	5447
0	483_3	QUER.RUB	0.737	1117	11302
0	483_3	THUJ.SPP.ALL	0.614	678	5064
0	483_3	TSUG.CAN	0.614	528	5288
0	483_4	ABIE.BAL	0.786	953	6343
0	483_4	ACER.RUB	0.786	756	4718
0	483_4	ACER.SAH	0.737	908	6696
0	483_4	BETU.ALL	0.737	816	4645
0	483_4	BETU.PAP	0.944	482	2772
0	483_4	FAGU.GRA	0.692	943	7626
0	483_4	FRAX.AME	0.737	634	4708
0	483_4	LARI.LAR	0.893	310	2413
0	483_4	PICE.GLA	0.692	828	8167
0	483_4	PICE.MAR	0.614	701	7180
0	483_4	PICE.RUB	0.614	1494	10286
0	483_4	PINU.BAN	0.838	980	6996
0	483_4	PINU.RES	0.786	1038	7941
0	483_4	PINU.STR	0.786	846	6230
0	483_4	POPU.TRE	0.838	957	5662
0	483_4	QUER.RUB	0.737	1382	11832
0	483_4	THUJ.SPP.ALL	0.651	706	5518
0	483_4	TSUG.CAN	0.614	618	5482
0	483_5	ABIE.BAL	0.786	956	6614
0	483_5	ACER.RUB	0.786	795	4736
0	483_5	ACER.SAH	0.737	1090	6612
0	483_5	BETU.ALL	0.737	838	4985
0	483_5	BETU.PAP	0.944	498	2775
0	483_5	FAGU.GRA	0.692	984	8023
0	483_5	FRAX.AME	0.737	680	4775
0	483_5	LARI.LAR	0.893	324	2549
0	483_5	PICE.GLA	0.692	868	8568
0	483_5	PICE.MAR	0.614	741	7482
0	483_5	PICE.RUB	0.614	1394	10828
0	483_5	PINU.BAN	0.838	997	6973
0	483_5	PINU.RES	0.786	1066	8102
0	483_5	PINU.STR	0.786	862	6312
0	483_5	POPU.TRE	0.838	992	5679
0	483_5	QUER.RUB	0.737	1628	12184
0	483_5	THUJ.SPP.ALL	0.651	734	5503
0	483_5	TSUG.CAN	0.614	656	5888
0	484_1	ABIE.BAL	0.786	784	6279
0	484_1	ACER.RUB	0.786	617	4506
0	484_1	ACER.SAH	0.692	822	6332
0	484_1	BETU.ALL	0.692	668	4532
0	484_1	BETU.PAP	0.838	498	2772
0	484_1	FAGU.GRA	0.692	816	7400
0	484_1	FRAX.AME	0.692	546	4323
0	484_1	LARI.LAR	0.838	355	2625
0	484_1	PICE.GLA	0.737	861	8668
0	484_1	PICE.MAR	0.614	720	7206
0	484_1	PICE.RUB	0.614	1844	9276
0	484_1	PINU.BAN	0.944	952	7050
0	484_1	PINU.RES	0.737	930	7562
0	484_1	PINU.STR	0.737	785	6114
0	484_1	POPU.TRE	0.944	915	5744
0	484_1	QUER.RUB	0.692	1042	11220
0	484_1	THUJ.SPP.ALL	0.614	793	5521
0	484_1	TSUG.CAN	0.551	546	5196
0	484_2	ABIE.BAL	0.737	1059	6512
0	484_2	ACER.RUB	0.786	602	4486
0	484_2	ACER.SAH	0.692	814	6345
0	484_2	BETU.ALL	0.692	688	4408
0	484_2	BETU.PAP	0.838	512	2760
0	484_2	FAGU.GRA	0.614	822	7300
0	484_2	FRAX.AME	0.651	523	4230
0	484_2	LARI.LAR	0.838	328	2578
0	484_2	PICE.GLA	0.737	906	8784
0	484_2	PICE.MAR	0.651	744	7588
0	484_2	PICE.RUB	0.581	1445	10110
0	484_2	PINU.BAN	0.838	1011	7122
0	484_2	PINU.RES	0.737	930	7608
0	484_2	PINU.STR	0.692	786	6058
0	484_2	POPU.TRE	0.944	970	5840
0	484_2	QUER.RUB	0.651	1285	11118
0	484_2	THUJ.SPP.ALL	0.614	749	5388
0	484_2	TSUG.CAN	0.523	560	5110
0	484_3	ABIE.BAL	0.786	787	6064
0	484_3	ACER.RUB	0.786	654	4508
0	484_3	ACER.SAH	0.692	828	6105
0	484_3	BETU.ALL	0.692	683	4658
0	484_3	BETU.PAP	0.838	484	2708
0	484_3	FAGU.GRA	0.692	818	7518
0	484_3	FRAX.AME	0.692	540	4422
0	484_3	LARI.LAR	0.838	248	2278
0	484_3	PICE.GLA	0.737	848	8369
0	484_3	PICE.MAR	0.614	635	7068
